date,variable,source,unit,value,year,month,value_lag_1,value_lag_2,value_lag_3,value_lag_12,value_roll_3,value_roll_6,value_yoy_delta
2022-12-01,CO,OpenDOSM/DOE official baseline,ppm,0.503,2022,12,0.515,0.501,0.523,0.562,0.5063333333333333,0.514,-0.05900000000000005
2017-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0076,2017,1,,,,,0.0076,0.0076,
2017-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0071,2017,2,0.0076,,,,0.007350000000000001,0.007350000000000001,
2017-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0082,2017,3,0.0071,0.0076,,,0.007633333333333333,0.007633333333333333,
2017-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0087,2017,4,0.0082,0.0071,0.0076,,0.008,0.0079,
2017-05-01,NO2,OpenDOSM/DOE official baseline,ppm,,2017,5,0.0087,0.0082,0.0071,,0.00845,0.0079,
2017-06-01,NO2,OpenDOSM/DOE official baseline,ppm,,2017,6,,0.0087,0.0082,,0.0087,0.0079,
2017-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0082,2017,7,,,0.0087,,0.0082,0.00805,
2017-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0078,2017,8,0.0082,,,,0.008,0.008225,
2017-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0076,2017,9,0.0078,0.0082,,,0.007866666666666666,0.008075,
2017-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0082,2017,10,0.0076,0.0078,0.0082,,0.007866666666666668,0.00795,
2017-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.008,2017,11,0.0082,0.0076,0.0078,,0.007933333333333334,0.00796,
2017-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2017,12,0.008,0.0082,0.0076,,0.007866666666666668,0.007866666666666668,
2018-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0078,2018,1,0.0074,0.008,0.0082,0.0076,0.007733333333333334,0.0078000000000000005,0.00019999999999999966
2018-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0069,2018,2,0.0078,0.0074,0.008,0.0071,0.007366666666666667,0.0076500000000000005,-0.00020000000000000052
2018-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2018,3,0.0069,0.0078,0.0074,0.0082,0.007366666666666667,0.0076166666666666666,-0.0008000000000000004
2018-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0075,2018,4,0.0074,0.0069,0.0078,0.0087,0.007266666666666667,0.0075,-0.0011999999999999997
2018-05-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0076,2018,5,0.0075,0.0074,0.0069,,0.007500000000000001,0.0074333333333333335,
2018-06-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2018,6,0.0076,0.0075,0.0074,,0.007500000000000001,0.007433333333333333,
2018-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0096,2018,7,0.0074,0.0076,0.0075,0.0082,0.0082,0.0077333333333333325,0.0013999999999999985
2018-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0077,2018,8,0.0096,0.0074,0.0076,0.0078,0.008233333333333334,0.007866666666666666,-9.99999999999994e-05
2018-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0079,2018,9,0.0077,0.0096,0.0074,0.0076,0.0084,0.00795,0.0003000000000000008
2018-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0076,2018,10,0.0079,0.0077,0.0096,0.0082,0.007733333333333334,0.007966666666666667,-0.0006000000000000007
2018-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2018,11,0.0076,0.0079,0.0077,0.008,0.007633333333333333,0.007933333333333332,-0.0005999999999999998
2018-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.007,2018,12,0.0074,0.0076,0.0079,0.0074,0.007333333333333333,0.007866666666666668,-0.0004000000000000002
2019-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0066,2019,1,0.007,0.0074,0.0076,0.0078,0.007,0.007366666666666667,-0.0011999999999999997
2019-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0063,2019,2,0.0066,0.007,0.0074,0.0069,0.006633333333333334,0.007133333333333333,-0.0005999999999999998
2019-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2019,3,0.0063,0.0066,0.007,0.0074,0.0067666666666666665,0.007050000000000001,0.0
2019-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0077,2019,4,0.0074,0.0063,0.0066,0.0075,0.007133333333333334,0.007066666666666666,0.00020000000000000052
2019-05-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2019,5,0.0077,0.0074,0.0063,0.0076,0.0075,0.007066666666666668,-0.00019999999999999966
2019-06-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0069,2019,6,0.0074,0.0077,0.0074,0.0074,0.007333333333333333,0.00705,-0.0005000000000000004
2019-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0075,2019,7,0.0069,0.0074,0.0077,0.0096,0.007266666666666667,0.007200000000000001,-0.0020999999999999994
2019-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0076,2019,8,0.0075,0.0069,0.0074,0.0077,0.007333333333333333,0.007416666666666668,-0.00010000000000000026
2019-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0081,2019,9,0.0076,0.0075,0.0069,0.0079,0.0077333333333333325,0.007533333333333333,0.0001999999999999988
2019-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0074,2019,10,0.0081,0.0076,0.0075,0.0076,0.007699999999999999,0.007483333333333332,-0.00019999999999999966
2019-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0073,2019,11,0.0074,0.0081,0.0076,0.0074,0.0076,0.007466666666666666,-0.00010000000000000026
2019-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0061,2019,12,0.0073,0.0074,0.0081,0.007,0.006933333333333333,0.007333333333333333,-0.0008999999999999998
2020-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0059,2020,1,0.0061,0.0073,0.0074,0.0066,0.0064333333333333334,0.007066666666666666,-0.0007000000000000001
2020-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0057,2020,2,0.0059,0.0061,0.0073,0.0063,0.0059,0.006749999999999999,-0.0005999999999999998
2020-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0051,2020,3,0.0057,0.0059,0.0061,0.0074,0.005566666666666667,0.0062499999999999995,-0.0023
2020-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0032,2020,4,0.0051,0.0057,0.0059,0.0077,0.004666666666666667,0.00555,-0.0045000000000000005
2020-05-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0047,2020,5,0.0032,0.0051,0.0057,0.0074,0.004333333333333334,0.005116666666666666,-0.0027
2020-06-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0061,2020,6,0.0047,0.0032,0.0051,0.0069,0.004666666666666667,0.005116666666666666,-0.0007999999999999995
2020-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0065,2020,7,0.0061,0.0047,0.0032,0.0075,0.0057666666666666665,0.005216666666666667,-0.001
2020-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0064,2020,8,0.0065,0.0061,0.0047,0.0076,0.006333333333333333,0.005333333333333333,-0.0011999999999999997
2020-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0064,2020,9,0.0064,0.0065,0.0061,0.0081,0.006433333333333333,0.005549999999999999,-0.0016999999999999993
2020-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0066,2020,10,0.0064,0.0064,0.0065,0.0074,0.006466666666666667,0.006116666666666667,-0.0008000000000000004
2020-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0061,2020,11,0.0066,0.0064,0.0064,0.0073,0.006366666666666667,0.006350000000000001,-0.0011999999999999997
2020-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0065,2020,12,0.0061,0.0066,0.0064,0.0061,0.0064,0.006416666666666667,0.0003999999999999993
2021-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0054,2021,1,0.0065,0.0061,0.0066,0.0059,0.006000000000000001,0.006233333333333334,-0.0004999999999999996
2021-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0052,2021,2,0.0054,0.0065,0.0061,0.0057,0.005699999999999999,0.006033333333333332,-0.0005000000000000004
2021-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0062,2021,3,0.0052,0.0054,0.0065,0.0051,0.0056,0.005999999999999999,0.0010999999999999994
2021-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0069,2021,4,0.0062,0.0052,0.0054,0.0032,0.0061,0.00605,0.0036999999999999997
2021-05-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0059,2021,5,0.0069,0.0062,0.0052,0.0047,0.006333333333333333,0.006016666666666667,0.0011999999999999997
2021-06-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0046,2021,6,0.0059,0.0069,0.0062,0.0061,0.0058,0.0057,-0.0015000000000000005
2021-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0048,2021,7,0.0046,0.0059,0.0069,0.0065,0.0050999999999999995,0.0056,-0.0017000000000000001
2021-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0049,2021,8,0.0048,0.0046,0.0059,0.0064,0.0047666666666666664,0.005549999999999999,-0.0015000000000000005
2021-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0058,2021,9,0.0049,0.0048,0.0046,0.0064,0.005166666666666667,0.005483333333333333,-0.0006000000000000007
2021-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0063,2021,10,0.0058,0.0049,0.0048,0.0066,0.005666666666666667,0.005383333333333333,-0.0002999999999999999
2021-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0063,2021,11,0.0063,0.0058,0.0049,0.0061,0.0061333333333333335,0.00545,0.00019999999999999966
2021-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.006,2021,12,0.0063,0.0063,0.0058,0.0065,0.0062,0.005683333333333333,-0.0004999999999999996
2022-01-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0061,2022,1,0.006,0.0063,0.0063,0.0054,0.0061333333333333335,0.0059,0.0007000000000000001
2022-02-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0052,2022,2,0.0061,0.006,0.0063,0.0052,0.0057666666666666665,0.0059499999999999996,0.0
2022-03-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0058,2022,3,0.0052,0.0061,0.006,0.0062,0.0057,0.0059499999999999996,-0.0004000000000000002
2022-04-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0068,2022,4,0.0058,0.0052,0.0061,0.0069,0.005933333333333333,0.006033333333333332,-0.00010000000000000026
2022-05-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0065,2022,5,0.0068,0.0058,0.0052,0.0059,0.006366666666666666,0.006066666666666667,0.0005999999999999998
2022-06-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0064,2022,6,0.0065,0.0068,0.0058,0.0046,0.006566666666666666,0.0061333333333333335,0.0018000000000000004
2022-07-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0065,2022,7,0.0064,0.0065,0.0068,0.0048,0.006466666666666667,0.0062,0.0017000000000000001
2022-08-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0067,2022,8,0.0065,0.0064,0.0065,0.0049,0.006533333333333333,0.006450000000000001,0.0018000000000000004
2022-09-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0067,2022,9,0.0067,0.0065,0.0064,0.0058,0.006633333333333334,0.006599999999999999,0.0009000000000000006
2022-10-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0063,2022,10,0.0067,0.0067,0.0065,0.0063,0.006566666666666668,0.006516666666666667,0.0
2022-11-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0066,2022,11,0.0063,0.0067,0.0067,0.0063,0.006533333333333333,0.006533333333333335,0.0002999999999999999
2022-12-01,NO2,OpenDOSM/DOE official baseline,ppm,0.0062,2022,12,0.0066,0.0063,0.0067,0.006,0.006366666666666666,0.0065,0.00019999999999999966
2017-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2017,1,,,,,0.015,0.015,
2017-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.018,2017,2,0.015,,,,0.0165,0.0165,
2017-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2017,3,0.018,0.015,,,0.016666666666666666,0.016666666666666666,
2017-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2017,4,0.017,0.018,0.015,,0.016666666666666666,0.01625,
2017-05-01,O3,OpenDOSM/DOE official baseline,ppm,,2017,5,0.015,0.017,0.018,,0.016,0.01625,
2017-06-01,O3,OpenDOSM/DOE official baseline,ppm,,2017,6,,0.015,0.017,,0.015,0.01625,
2017-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2017,7,,,0.015,,0.016,0.0165,
2017-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2017,8,0.016,,,,0.016,0.016,
2017-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2017,9,0.016,0.016,,,0.015666666666666666,0.0155,
2017-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2017,10,0.015,0.016,0.016,,0.016,0.016,
2017-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2017,11,0.017,0.015,0.016,,0.015666666666666666,0.0158,
2017-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2017,12,0.015,0.017,0.015,,0.017333333333333336,0.0165,
2018-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2018,1,0.02,0.015,0.017,0.015,0.016666666666666666,0.016333333333333335,0.0
2018-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.024,2018,2,0.015,0.02,0.015,0.018,0.019666666666666666,0.017666666666666667,0.006000000000000002
2018-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2018,3,0.024,0.015,0.02,0.017,0.01933333333333333,0.018333333333333333,0.0019999999999999983
2018-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2018,4,0.019,0.024,0.015,0.015,0.020666666666666667,0.018666666666666665,0.004
2018-05-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2018,5,0.019,0.019,0.024,,0.018333333333333337,0.019,
2018-06-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2018,6,0.017,0.019,0.019,,0.017666666666666667,0.018500000000000003,
2018-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.018,2018,7,0.017,0.017,0.019,0.016,0.017333333333333333,0.019,0.0019999999999999983
2018-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2018,8,0.018,0.017,0.017,0.016,0.018333333333333337,0.018333333333333333,0.004
2018-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2018,9,0.02,0.018,0.017,0.015,0.018333333333333337,0.018,0.0020000000000000018
2018-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2018,10,0.017,0.02,0.018,0.017,0.017666666666666667,0.017499999999999998,-0.0010000000000000009
2018-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2018,11,0.016,0.017,0.02,0.015,0.016333333333333335,0.017333333333333333,0.0010000000000000009
2018-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2018,12,0.016,0.016,0.017,0.02,0.015666666666666666,0.016999999999999998,-0.005000000000000001
2019-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2019,1,0.015,0.016,0.016,0.015,0.017,0.017333333333333336,0.005000000000000001
2019-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2019,2,0.02,0.015,0.016,0.024,0.018333333333333333,0.017333333333333336,-0.004
2019-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.023,2019,3,0.02,0.02,0.015,0.019,0.021,0.018333333333333333,0.004
2019-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2019,4,0.023,0.02,0.02,0.019,0.020666666666666667,0.018833333333333334,0.0
2019-05-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2019,5,0.019,0.023,0.02,0.017,0.019666666666666666,0.019,0.0
2019-06-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2019,6,0.017,0.019,0.023,0.017,0.017333333333333336,0.01916666666666667,-0.0010000000000000009
2019-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2019,7,0.016,0.017,0.019,0.018,0.017333333333333333,0.019,0.0010000000000000009
2019-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2019,8,0.019,0.016,0.017,0.02,0.018333333333333337,0.019,0.0
2019-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.022,2019,9,0.02,0.019,0.016,0.017,0.02033333333333333,0.018833333333333334,0.0049999999999999975
2019-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2019,10,0.022,0.02,0.019,0.016,0.01933333333333333,0.018333333333333333,0.0
2019-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2019,11,0.016,0.022,0.02,0.016,0.018,0.018166666666666668,0.0
2019-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.018,2019,12,0.016,0.016,0.022,0.015,0.016666666666666666,0.0185,0.002999999999999999
2020-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2020,1,0.018,0.016,0.016,0.02,0.017666666666666667,0.0185,-0.0010000000000000009
2020-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.02,2020,2,0.019,0.018,0.016,0.02,0.019,0.0185,0.0
2020-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2020,3,0.02,0.019,0.018,0.023,0.01933333333333333,0.018,-0.004
2020-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.018,2020,4,0.019,0.02,0.019,0.019,0.019,0.01833333333333333,-0.0010000000000000009
2020-05-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2020,5,0.018,0.019,0.02,0.017,0.018,0.0185,0.0
2020-06-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2020,6,0.017,0.018,0.019,0.016,0.016666666666666666,0.018000000000000002,-0.0010000000000000009
2020-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2020,7,0.015,0.017,0.018,0.019,0.015333333333333332,0.017166666666666667,-0.004999999999999999
2020-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2020,8,0.014,0.015,0.017,0.02,0.015,0.0165,-0.004
2020-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.013,2020,9,0.016,0.014,0.015,0.022,0.014333333333333332,0.0155,-0.009
2020-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2020,10,0.013,0.016,0.014,0.016,0.014333333333333332,0.014833333333333336,-0.002
2020-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.013,2020,11,0.014,0.013,0.016,0.016,0.013333333333333334,0.014166666666666668,-0.003000000000000001
2020-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2020,12,0.013,0.014,0.013,0.018,0.014333333333333335,0.014333333333333335,-0.0019999999999999983
2021-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2021,1,0.016,0.013,0.014,0.019,0.016,0.015166666666666667,0.0
2021-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.023,2021,2,0.019,0.016,0.013,0.02,0.019333333333333334,0.016333333333333335,0.002999999999999999
2021-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2021,3,0.023,0.019,0.016,0.019,0.019333333333333334,0.016833333333333332,-0.002999999999999999
2021-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2021,4,0.016,0.023,0.019,0.018,0.018666666666666668,0.017333333333333333,-0.0009999999999999974
2021-05-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2021,5,0.017,0.016,0.023,0.017,0.016,0.017666666666666667,-0.0020000000000000018
2021-06-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2021,6,0.015,0.017,0.016,0.015,0.016,0.017666666666666667,0.0010000000000000009
2021-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2021,7,0.016,0.015,0.017,0.014,0.015666666666666666,0.017166666666666667,0.002
2021-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.013,2021,8,0.016,0.016,0.015,0.016,0.015000000000000001,0.0155,-0.003000000000000001
2021-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2021,9,0.013,0.016,0.016,0.013,0.014333333333333335,0.015166666666666667,0.0010000000000000009
2021-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2021,10,0.014,0.013,0.016,0.014,0.014,0.014833333333333332,0.0009999999999999992
2021-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.013,2021,11,0.015,0.014,0.013,0.013,0.014,0.0145,0.0
2021-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2021,12,0.013,0.015,0.014,0.016,0.015,0.014666666666666666,0.0010000000000000009
2022-01-01,O3,OpenDOSM/DOE official baseline,ppm,0.019,2022,1,0.017,0.013,0.015,0.019,0.016333333333333335,0.015166666666666667,0.0
2022-02-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2022,2,0.019,0.017,0.013,0.023,0.016666666666666666,0.015333333333333332,-0.009
2022-03-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2022,3,0.014,0.019,0.017,0.016,0.016,0.015499999999999998,-0.0010000000000000009
2022-04-01,O3,OpenDOSM/DOE official baseline,ppm,0.016,2022,4,0.015,0.014,0.019,0.017,0.015,0.015666666666666666,-0.0010000000000000009
2022-05-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2022,5,0.016,0.015,0.014,0.015,0.015333333333333332,0.016,0.0
2022-06-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2022,6,0.015,0.016,0.015,0.016,0.015000000000000001,0.015500000000000002,-0.002
2022-07-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2022,7,0.014,0.015,0.016,0.016,0.014666666666666668,0.014833333333333336,-0.0010000000000000009
2022-08-01,O3,OpenDOSM/DOE official baseline,ppm,0.015,2022,8,0.015,0.014,0.015,0.013,0.014666666666666668,0.015000000000000001,0.002
2022-09-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2022,9,0.015,0.015,0.014,0.014,0.014666666666666668,0.014833333333333336,0.0
2022-10-01,O3,OpenDOSM/DOE official baseline,ppm,0.013,2022,10,0.014,0.015,0.015,0.015,0.014,0.014333333333333335,-0.002
2022-11-01,O3,OpenDOSM/DOE official baseline,ppm,0.014,2022,11,0.013,0.014,0.015,0.013,0.013666666666666669,0.014166666666666668,0.0010000000000000009
2022-12-01,O3,OpenDOSM/DOE official baseline,ppm,0.017,2022,12,0.014,0.013,0.014,0.017,0.014666666666666668,0.014666666666666666,0.0
2017-01-01,PM10,OpenDOSM/DOE official baseline,ug/m3,38.0,2017,1,,,,,38.0,38.0,
2017-02-01,PM10,OpenDOSM/DOE official baseline,ug/m3,40.89,2017,2,38.0,,,,39.445,39.445,
2017-03-01,PM10,OpenDOSM/DOE official baseline,ug/m3,42.31,2017,3,40.89,38.0,,,40.4,40.4,
2017-04-01,PM10,OpenDOSM/DOE official baseline,ug/m3,37.76,2017,4,42.31,40.89,38.0,,40.32,39.74,
2017-05-01,PM10,OpenDOSM/DOE official baseline,ug/m3,,2017,5,37.76,42.31,40.89,,40.035000000000004,39.74,
2017-06-01,PM10,OpenDOSM/DOE official baseline,ug/m3,,2017,6,,37.76,42.31,,37.76,39.74,
2017-07-01,PM10,OpenDOSM/DOE official baseline,ug/m3,29.31,2017,7,,,37.76,,29.31,37.5675,
2017-08-01,PM10,OpenDOSM/DOE official baseline,ug/m3,24.96,2017,8,29.31,,,,27.134999999999998,33.585,
2017-09-01,PM10,OpenDOSM/DOE official baseline,ug/m3,23.41,2017,9,24.96,29.31,,,25.893333333333334,28.86,
2017-10-01,PM10,OpenDOSM/DOE official baseline,ug/m3,24.32,2017,10,23.41,24.96,29.31,,24.23,25.5,
2017-11-01,PM10,OpenDOSM/DOE official baseline,ug/m3,17.91,2017,11,24.32,23.41,24.96,,21.88,23.982000000000003,
2017-12-01,PM10,OpenDOSM/DOE official baseline,ug/m3,21.6,2017,12,17.91,24.32,23.41,,21.276666666666667,23.585000000000004,
2018-01-01,PM10,OpenDOSM/DOE official baseline,ug/m3,19.14,2018,1,21.6,17.91,24.32,38.0,19.55,21.89,-18.86
2018-02-01,PM10,OpenDOSM/DOE official baseline,ug/m3,26.06,2018,2,19.14,21.6,17.91,40.89,22.26666666666667,22.073333333333334,-14.830000000000002
2018-03-01,PM10,OpenDOSM/DOE official baseline,ug/m3,24.84,2018,3,26.06,19.14,21.6,42.31,23.346666666666664,22.311666666666667,-17.470000000000002
2018-04-01,PM10,OpenDOSM/DOE official baseline,ug/m3,25.64,2018,4,24.84,26.06,19.14,37.76,25.513333333333332,22.531666666666666,-12.119999999999997
2018-05-01,PM10,OpenDOSM/DOE official baseline,ug/m3,22.6,2018,5,25.64,24.84,26.06,,24.36,23.313333333333333,
2018-06-01,PM10,OpenDOSM/DOE official baseline,ug/m3,25.88,2018,6,22.6,25.64,24.84,,24.706666666666667,24.026666666666667,
2018-07-01,PM10,OpenDOSM/DOE official baseline,ug/m3,30.29,2018,7,25.88,22.6,25.64,29.31,26.256666666666664,25.885,0.9800000000000004
2018-08-01,PM10,OpenDOSM/DOE official baseline,ug/m3,36.47,2018,8,30.29,25.88,22.6,24.96,30.88,27.62,11.509999999999998
2018-09-01,PM10,OpenDOSM/DOE official baseline,ug/m3,26.97,2018,9,36.47,30.29,25.88,23.41,31.24333333333333,27.974999999999998,3.5599999999999987
2018-10-01,PM10,OpenDOSM/DOE official baseline,ug/m3,22.22,2018,10,26.97,36.47,30.29,24.32,28.55333333333333,27.405,-2.1000000000000014
2018-11-01,PM10,OpenDOSM/DOE official baseline,ug/m3,20.03,2018,11,22.22,26.97,36.47,17.91,23.073333333333334,26.976666666666663,2.120000000000001
2018-12-01,PM10,OpenDOSM/DOE official baseline,ug/m3,18.89,2018,12,20.03,22.22,26.97,21.6,20.38,25.811666666666667,-2.710000000000001
2019-01-01,PM10,OpenDOSM/DOE official baseline,ug/m3,22.26,2019,1,18.89,20.03,22.22,19.14,20.393333333333334,24.473333333333333,3.120000000000001
2019-02-01,PM10,OpenDOSM/DOE official baseline,ug/m3,23.59,2019,2,22.26,18.89,20.03,26.06,21.580000000000002,22.326666666666668,-2.469999999999999
2019-03-01,PM10,OpenDOSM/DOE official baseline,ug/m3,31.92,2019,3,23.59,22.26,18.89,24.84,25.923333333333336,23.151666666666667,7.080000000000002
2019-04-01,PM10,OpenDOSM/DOE official baseline,ug/m3,26.95,2019,4,31.92,23.59,22.26,25.64,27.486666666666665,23.94,1.3099999999999987
2019-05-01,PM10,OpenDOSM/DOE official baseline,ug/m3,23.74,2019,5,26.95,31.92,23.59,22.6,27.536666666666665,24.558333333333334,1.139999999999997
2019-06-01,PM10,OpenDOSM/DOE official baseline,ug/m3,22.16,2019,6,23.74,26.95,31.92,25.88,24.28333333333333,25.103333333333328,-3.719999999999999
2019-07-01,PM10,OpenDOSM/DOE official baseline,ug/m3,29.98,2019,7,22.16,23.74,26.95,30.29,25.293333333333333,26.39,-0.3099999999999987
2019-08-01,PM10,OpenDOSM/DOE official baseline,ug/m3,42.2,2019,8,29.98,22.16,23.74,36.47,31.44666666666667,29.491666666666664,5.730000000000004
2019-09-01,PM10,OpenDOSM/DOE official baseline,ug/m3,64.11,2019,9,42.2,29.98,22.16,26.97,45.43000000000001,34.85666666666667,37.14
